Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2017.12.14_17.50.22,-8.501366,51.893015,0,B,3,LTE,-96,-9,6.0,12,-78,4853,89,D,-97.0,-12.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.23,-8.501366,51.893015,0,B,3,LTE,-94,-8,7.0,12,-78,4630,87,D,-95.0,-13.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.24,-8.501366,51.893015,0,B,3,LTE,-94,-8,7.0,6,-68,4473,87,D,-95.0,-13.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.25,-8.501366,51.893015,0,B,2,LTE,-87,-10,3.0,8,-70,4026,76,D,-95.0,-13.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.50.26,-8.501366,51.893015,0,B,2,LTE,-87,-10,3.0,9,-74,4473,84,D,-89.0,-9.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.50.27,-8.501366,51.893015,0,B,3,LTE,-91,-9,4.0,10,-70,4742,89,D,-89.0,-9.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.28,-8.501366,51.893015,0,B,3,LTE,-91,-9,4.0,8,-74,4361,81,D,-93.0,-13.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.30,-8.501366,51.893015,0,B,3,LTE,-91,-12,12.0,8,-74,4249,79,D,-,-,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.31,-8.501366,51.893015,0,B,3,LTE,-91,-12,12.0,11,-71,4742,88,D,-,-,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.32,-8.501366,51.893015,0,B,3,LTE,-89,-10,13.0,11,-71,4954,91,D,-,-,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.33,-8.501366,51.893015,0,B,3,LTE,-89,-10,13.0,10,-73,4820,89,D,-,-,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.34,-8.501366,51.893015,0,B,3,LTE,-88,-8,11.0,6,-71,5099,95,D,-93.0,-8.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.35,-8.501366,51.893015,0,B,3,LTE,-88,-8,11.0,11,-73,4887,92,D,-93.0,-8.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.36,-8.501366,51.893015,0,B,3,LTE,-89,-8,13.0,11,-73,5021,94,D,-,-,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.37,-8.501366,51.893015,0,B,3,LTE,-89,-8,13.0,11,-73,5055,95,D,-,-,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.38,-8.501366,51.893015,0,B,3,LTE,-94,-8,13.0,10,-77,4876,91,D,-,-,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.40,-8.501366,51.893015,0,B,3,LTE,-94,-8,13.0,9,-75,5099,94,D,-,-,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.41,-8.501366,51.893015,0,B,3,LTE,-93,-8,12.0,9,-75,4842,90,D,-100.0,-14.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.42,-8.501366,51.893015,0,B,3,LTE,-93,-8,12.0,9,-75,5021,94,D,-100.0,-14.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.43,-8.501366,51.893015,0,B,3,LTE,-92,-9,11.0,9,-75,4730,88,D,-,-,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.44,-8.501366,51.893015,0,B,3,LTE,-92,-9,11.0,9,-75,4853,90,D,-,-,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.45,-8.501366,51.893015,0,B,3,LTE,-91,-9,10.0,11,-,5144,95,D,-,-,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.46,-8.501366,51.893015,0,B,3,LTE,-91,-9,10.0,11,-,4641,87,D,-,-,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.47,-8.501366,51.893015,0,B,3,LTE,-94,-9,12.0,10,-77,5167,95,D,-93.0,-11.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.48,-8.501366,51.893015,0,B,3,LTE,-94,-9,12.0,10,-77,5010,94,D,-93.0,-11.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.50,-8.501366,51.893015,0,B,3,LTE,-94,-8,10.0,10,-77,5032,94,D,-99.0,-13.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.51,-8.501366,51.893015,0,B,3,LTE,-94,-8,10.0,10,-77,4753,89,D,-99.0,-13.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.52,-8.501366,51.893015,0,B,3,LTE,-95,-9,10.0,10,-77,4876,90,D,-99.0,-16.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.53,-8.501366,51.893015,0,B,3,LTE,-95,-9,10.0,10,-77,5310,112,D,-99.0,-16.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.54,-8.501366,51.893015,0,B,3,LTE,-93,-11,10.0,10,-77,9193,170,D,-99.0,-14.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.55,-8.501366,51.893015,0,B,3,LTE,-93,-11,10.0,10,-77,10087,186,D,-99.0,-14.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.56,-8.501366,51.893015,0,B,3,LTE,-92,-9,11.0,10,-75,11385,211,D,-,-,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.57,-8.501366,51.893015,0,B,3,LTE,-92,-9,11.0,10,-75,12414,230,D,-,-,-8.499074,51.887362,647.97000000000003
2017.12.14_17.50.58,-8.501366,51.893015,0,B,3,LTE,-95,-11,9.0,9,-78,12033,223,D,-99.0,-15.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.51.00,-8.501366,51.893015,0,B,3,LTE,-95,-11,9.0,9,-76,9327,175,D,-99.0,-15.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.51.01,-8.501366,51.893015,0,B,3,LTE,-96,-11,8.0,8,-79,9897,183,D,-97.0,-13.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.51.02,-8.501366,51.893015,0,B,3,LTE,-96,-11,8.0,8,-79,7236,158,D,-97.0,-13.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.51.03,-8.501366,51.893015,0,B,3,LTE,-92,-9,10.0,8,-75,10904,204,D,-97.0,-15.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.51.04,-8.501366,51.893015,0,B,3,LTE,-92,-9,10.0,8,-75,11564,215,D,-97.0,-15.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.51.05,-8.501366,51.893015,0,B,3,LTE,-93,-10,9.0,8,-78,11262,209,D,-98.0,-13.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.51.06,-8.501366,51.893015,0,B,3,LTE,-93,-10,9.0,8,-78,13107,243,D,-98.0,-13.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.51.07,-8.501366,51.893015,0,B,3,LTE,-93,-11,7.0,8,-76,14539,269,D,-96.0,-13.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.51.09,-8.501366,51.893015,0,B,3,LTE,-93,-11,7.0,7,-78,13868,256,D,-96.0,-13.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.51.10,-8.501366,51.893015,0,B,3,LTE,-91,-12,4.0,8,-74,17145,318,D,-95.0,-16.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.51.11,-8.501366,51.893015,0,B,3,LTE,-91,-12,4.0,8,-74,14874,276,D,-95.0,-16.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.51.12,-8.501366,51.893015,0,B,3,LTE,-94,-13,5.0,7,-77,15378,275,D,-95.0,-14.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.51.13,-8.501366,51.893015,0,B,3,LTE,-94,-13,5.0,7,-77,14516,270,D,-95.0,-14.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.51.14,-8.501366,51.893015,0,B,3,LTE,-91,-13,6.0,8,-74,18498,344,D,-91.0,-14.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.51.15,-8.501366,51.893015,0,B,3,LTE,-91,-13,6.0,8,-74,21439,398,D,-91.0,-14.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.51.16,-8.501366,51.893015,0,B,3,LTE,-87,-13,6.0,7,-,18062,322,D,-91.0,-14.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.51.18,-8.501366,51.893015,0,B,3,LTE,-87,-13,6.0,8,-72,13174,288,D,-91.0,-14.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.51.19,-8.501366,51.893015,0,B,3,LTE,-92,-14,3.0,7,-75,12816,238,D,-91.0,-13.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.51.20,-8.501366,51.893015,0,B,3,LTE,-92,-14,3.0,7,-75,21775,404,D,-91.0,-13.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.51.21,-8.501366,51.893015,0,B,3,LTE,-89,-13,6.0,7,-72,18800,350,D,-92.0,-14.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.51.22,-8.501366,51.893015,0,B,3,LTE,-89,-13,6.0,7,-72,12324,227,D,-92.0,-14.0,-8.499074,51.887362,647.97000000000003
2017.12.14_17.51.23,-8.501366,51.893015,0,B,2,LTE,-89,-12,4.0,7,-72,18330,312,D,-92.0,-14.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.24,-8.501366,51.893015,0,B,2,LTE,-89,-12,4.0,7,-72,20835,387,D,-89.0,-14.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.25,-8.501366,51.893015,0,B,2,LTE,-85,-12,1.0,7,-68,25141,466,D,-88.0,-15.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.26,-8.501366,51.893015,0,B,2,LTE,-85,-12,5.0,11,-62,29324,530,D,-88.0,-15.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.28,-8.501366,51.893015,0,B,2,LTE,-79,-12,5.0,7,-70,25454,450,D,-84.0,-12.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.29,-8.501366,51.893015,0,B,2,LTE,-79,-12,5.0,6,-70,14595,257,D,-84.0,-12.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.30,-8.501366,51.893015,0,B,1,LTE,-85,-14,1.0,6,-70,19639,355,D,-84.0,-12.0,-8.50512,51.894985,338.14999999999998
2017.12.14_17.51.31,-8.501366,51.893015,0,B,1,LTE,-85,-14,1.0,8,-68,22189,406,D,-87.0,-15.0,-8.50512,51.894985,338.14999999999998
2017.12.14_17.51.32,-8.501366,51.893015,0,B,2,LTE,-85,-12,0.0,8,-64,31125,576,D,-87.0,-15.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.33,-8.501366,51.893015,0,B,2,LTE,-85,-12,0.0,8,-68,29183,543,D,-89.0,-15.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.34,-8.501366,51.893015,0,B,2,LTE,-80,-12,7.0,9,-63,30577,670,D,-,-,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.35,-8.501366,51.893015,0,B,2,LTE,-80,-12,7.0,8,-65,32880,609,D,-,-,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.37,-8.501366,51.893015,0,B,2,LTE,-82,-12,6.0,8,-65,29771,543,D,-88.0,-18.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.38,-8.501366,51.893015,0,B,2,LTE,-82,-12,6.0,6,-69,21249,395,D,-88.0,-18.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.39,-8.501366,51.893015,0,B,2,LTE,-82,-12,4.0,10,-65,34021,632,D,-,-,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.40,-8.501366,51.893015,0,B,2,LTE,-82,-12,4.0,8,-72,29436,509,D,-,-,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.41,-8.501366,51.893015,0,B,2,LTE,-89,-13,6.0,9,-68,32411,587,D,-88.0,-12.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.42,-8.501366,51.893015,0,B,2,LTE,-89,-13,6.0,9,-65,26908,492,D,-88.0,-12.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.43,-8.501366,51.893015,0,B,2,LTE,-82,-12,7.0,9,-65,36638,674,D,-89.0,-15.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.44,-8.501366,51.893015,0,B,2,LTE,-82,-12,7.0,9,-69,30577,568,D,-89.0,-15.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.45,-8.501366,51.893015,0,B,2,LTE,-86,-13,7.0,9,-69,28899,536,D,-88.0,-14.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.46,-8.501366,51.893015,0,B,2,LTE,-86,-13,7.0,7,-67,28642,529,D,-88.0,-14.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.48,-8.501366,51.893015,0,B,2,LTE,-87,-13,7.0,7,-70,25779,488,D,-87.0,-12.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.49,-8.501366,51.893015,0,B,2,LTE,-87,-13,7.0,12,-66,41101,770,D,-87.0,-12.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.50,-8.501366,51.893015,0,B,2,LTE,-86,-12,10.0,10,-69,35296,642,D,-90.0,-15.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.51,-8.501366,51.893015,0,B,2,LTE,-86,-12,9.0,10,-64,36057,685,D,-90.0,-15.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.52,-8.501366,51.893015,0,B,2,LTE,-81,-12,9.0,8,-67,35464,638,D,-89.0,-17.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.53,-8.501366,51.893015,0,B,2,LTE,-81,-12,9.0,8,-67,28642,528,D,-89.0,-17.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.54,-8.501366,51.893015,0,B,2,LTE,-84,-12,8.0,9,-70,33294,610,D,-88.0,-16.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.55,-8.501366,51.893015,0,B,2,LTE,-84,-12,8.0,9,-70,32869,608,D,-88.0,-16.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.56,-8.501366,51.893015,0,B,2,LTE,-83,-12,9.0,9,-66,36437,1162,D,-,-,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.57,-8.501366,51.893015,0,B,2,LTE,-83,-12,9.0,9,-66,34826,1467,D,-,-,-8.498735,51.892805,182.05000000000001
2017.12.14_17.51.58,-8.501366,51.893015,0,B,2,LTE,-80,-11,12.0,11,-63,43371,777,D,-,-,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.00,-8.501366,51.893015,0,B,2,LTE,-80,-11,12.0,9,-68,36370,666,D,-,-,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.01,-8.501366,51.893015,0,B,2,LTE,-85,-12,11.0,9,-68,34663,897,D,-86.0,-13.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.02,-8.501366,51.893015,0,B,2,LTE,-85,-12,11.0,5,-74,17860,557,D,-86.0,-13.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.03,-8.501366,51.893015,0,B,2,LTE,-90,-12,8.0,8,-76,20019,369,D,-92.0,-15.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.04,-8.501366,51.893015,0,B,2,LTE,-90,-12,8.0,8,-72,19012,350,D,-92.0,-15.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.05,-8.501366,51.893015,0,B,2,LTE,-89,-13,7.0,8,-72,29570,539,D,-92.0,-15.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.06,-8.501366,51.893015,0,B,2,LTE,-89,-13,7.0,12,-67,33272,606,D,-92.0,-15.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.07,-8.501366,51.893015,0,B,2,LTE,-87,-13,7.0,8,-70,24034,441,D,-90.0,-16.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.08,-8.501366,51.893015,0,B,2,LTE,-87,-13,7.0,8,-67,27367,502,D,-90.0,-16.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.09,-8.501366,51.893015,0,B,2,LTE,-85,-13,6.0,8,-67,18968,343,D,-88.0,-17.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.11,-8.501366,51.893015,0,B,2,LTE,-85,-13,6.0,8,-67,22476,429,D,-88.0,-17.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.12,-8.501366,51.893015,0,B,2,LTE,-81,-11,7.0,8,-64,26808,486,D,-85.0,-17.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.13,-8.501366,51.893015,0,B,2,LTE,-81,-11,7.0,4,-70,27702,475,D,-85.0,-17.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.14,-8.501366,51.893015,0,B,2,LTE,-87,-13,7.0,4,-70,21998,406,D,-88.0,-12.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.15,-8.501366,51.893015,0,B,2,LTE,-87,-13,7.0,10,-64,29413,542,D,-88.0,-12.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.16,-8.501366,51.893015,0,B,2,LTE,-81,-11,8.0,10,-64,14091,342,D,-88.0,-16.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.17,-8.501366,51.893015,0,B,2,LTE,-81,-11,8.0,10,-68,21104,413,D,-88.0,-16.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.18,-8.501366,51.893015,0,B,2,LTE,-86,-12,8.0,10,-68,22580,412,D,-88.0,-14.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.19,-8.501366,51.893015,0,B,2,LTE,-86,-12,8.0,10,-68,15646,282,D,-88.0,-14.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.21,-8.501366,51.893015,0,B,2,LTE,-85,-12,8.0,10,-68,13152,238,D,-86.0,-16.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.22,-8.501366,51.893015,0,B,2,LTE,-85,-12,8.0,9,-66,24895,448,D,-86.0,-16.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.23,-8.501366,51.893015,0,B,1,LTE,-80,-11,7.0,6,-63,18577,336,D,-86.0,-16.0,-8.50512,51.894985,338.14999999999998
2017.12.14_17.52.24,-8.501366,51.893015,0,B,1,LTE,-80,-11,7.0,6,-66,23117,420,D,-,-,-8.50512,51.894985,338.14999999999998
2017.12.14_17.52.25,-8.501366,51.893015,0,B,2,LTE,-79,-12,10.0,11,-62,36325,556,D,-,-,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.26,-8.501366,51.893015,0,B,2,LTE,-79,-12,10.0,8,-64,39222,682,D,-84.0,-15.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.27,-8.501366,51.893015,0,B,2,LTE,-81,-12,11.0,8,-64,49914,877,D,-88.0,-15.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.28,-8.501366,51.893015,0,B,2,LTE,-81,-12,11.0,8,-64,46715,823,D,-88.0,-15.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.30,-8.501366,51.893015,0,B,2,LTE,-82,-12,13.0,8,-64,48437,869,D,-,-,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.31,-8.501366,51.893015,0,B,2,LTE,-82,-12,13.0,8,-64,53079,925,D,-,-,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.32,-8.501366,51.893015,0,B,2,LTE,-84,-12,14.0,11,-67,50175,1254,D,-85.0,-14.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.33,-8.501366,51.893015,0,B,2,LTE,-84,-12,14.0,12,-58,41291,738,D,-85.0,-14.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.34,-8.501366,51.893015,0,B,2,LTE,-82,-12,17.0,11,-65,48191,864,D,-,-,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.35,-8.501366,51.893015,0,B,2,LTE,-82,-12,17.0,10,-57,50831,910,D,-,-,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.36,-8.501366,51.893015,0,B,2,LTE,-78,-12,17.0,11,-61,56512,1000,D,-82.0,-15.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.37,-8.501366,51.893015,0,B,2,LTE,-78,-12,17.0,12,-64,51368,922,D,-82.0,-15.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.38,-8.501366,51.893015,0,B,2,LTE,-74,-11,16.0,13,-60,53996,979,D,-87.0,-18.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.39,-8.501366,51.893015,0,B,2,LTE,-74,-11,16.0,13,-60,67282,1423,D,-87.0,-18.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.40,-8.501366,51.893015,0,B,2,LTE,-80,-11,15.0,10,-63,40732,746,D,-86.0,-15.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.41,-8.501366,51.893015,0,B,2,LTE,-80,-11,15.0,10,-63,54208,977,D,-86.0,-15.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.42,-8.501366,51.893015,0,B,2,LTE,-77,-12,16.0,12,-60,55461,980,D,-,-,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.44,-8.501366,51.893015,0,B,2,LTE,-77,-12,16.0,10,-65,49679,899,D,-,-,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.45,-8.501366,51.893015,0,B,2,LTE,-77,-12,13.0,9,-60,47923,865,D,-80.0,-14.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.46,-8.501366,51.893015,0,B,2,LTE,-77,-12,13.0,12,-58,58660,1025,D,-80.0,-14.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.47,-8.501366,51.893015,0,B,2,LTE,-82,-12,14.0,12,-65,49891,827,D,-84.0,-16.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.48,-8.501366,51.893015,0,B,2,LTE,-82,-12,14.0,11,-60,63111,1127,D,-84.0,-16.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.49,-8.501366,51.893015,0,B,2,LTE,-76,-10,15.0,11,-60,52777,1307,D,-,-,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.50,-8.501366,51.893015,0,B,2,LTE,-76,-10,15.0,11,-60,60662,1322,D,-,-,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.51,-8.501366,51.893015,0,B,2,LTE,-79,-12,16.0,11,-64,57194,1024,D,-85.0,-17.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.52,-8.501366,51.893015,0,B,2,LTE,-79,-12,16.0,14,-62,76755,1559,D,-85.0,-17.0,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.53,-8.501366,51.893015,0,B,2,LTE,-77,-11,19.0,12,-60,73266,1225,D,-,-,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.54,-8.501366,51.893015,0,B,2,LTE,-77,-11,19.0,10,-49,74205,1224,D,-,-,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.55,-8.501366,51.893015,0,B,2,LTE,-67,-11,22.0,10,-49,79070,1330,D,-,-,-8.498735,51.892805,182.05000000000001
2017.12.14_17.52.57,-8.501366,51.893015,0,B,2,LTE,-67,-11,22.0,12,-57,63122,1295,D,-,-,-8.498735,51.892805,182.05000000000001
