Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2018.02.11_13.31.23,-8.499478,51.893436,0,B,3,LTE,-99,-13,8.0,10,-77,11474,210,D,-89.0,-9.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.24,-8.499478,51.893436,0,B,3,LTE,-94,-13,8.0,10,-77,9920,183,D,-87.0,-7.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.25,-8.499478,51.893436,0,B,3,LTE,-94,-13,8.0,10,-82,15266,282,D,-87.0,-7.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.26,-8.499478,51.893436,0,B,3,LTE,-99,-12,10.0,8,-79,18554,343,D,-86.0,-9.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.27,-8.499478,51.893436,0,B,3,LTE,-99,-12,10.0,8,-79,13085,238,D,-86.0,-9.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.28,-8.499478,51.893436,0,B,3,LTE,-98,-12,12.0,9,-81,10177,185,D,-91.0,-10.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.29,-8.499478,51.893436,0,B,3,LTE,-98,-12,12.0,9,-81,13331,239,D,-91.0,-10.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.30,-8.499478,51.893436,0,B,3,LTE,-96,-12,12.0,12,-77,50339,1137,D,-92.0,-7.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.31,-8.499478,51.893436,0,B,3,LTE,-96,-12,12.0,11,-79,47845,928,D,-92.0,-7.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.33,-8.499478,51.893436,0,B,3,LTE,-96,-11,14.0,11,-83,26808,588,D,-93.0,-10.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.34,-8.499478,51.893436,0,B,3,LTE,-96,-11,14.0,11,-83,32086,577,D,-93.0,-10.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.35,-8.499478,51.893436,0,B,3,LTE,-99,-10,13.0,7,-85,23799,440,D,-94.0,-8.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.36,-8.499478,51.893436,0,B,3,LTE,-99,-10,13.0,7,-85,24056,435,D,-94.0,-8.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.37,-8.499478,51.893436,0,B,3,LTE,-102,-12,10.0,7,-85,24034,442,D,-95.0,-9.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.38,-8.499478,51.893436,0,B,3,LTE,-102,-12,10.0,7,-85,24996,457,D,-95.0,-9.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.39,-8.499478,51.893436,0,B,3,LTE,-99,-10,11.0,10,-82,28865,526,D,-92.0,-7.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.40,-8.499478,51.893436,0,B,3,LTE,-99,-10,11.0,10,-82,22860,459,D,-92.0,-7.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.41,-8.499478,51.893436,0,B,3,LTE,-98,-9,12.0,10,-84,21137,381,D,-92.0,-10.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.43,-8.499478,51.893436,0,B,3,LTE,-98,-9,12.0,10,-86,15545,277,D,-92.0,-10.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.44,-8.499478,51.893436,0,B,3,LTE,-103,-12,12.0,10,-86,16585,307,D,-90.0,-11.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.45,-8.499478,51.893436,0,B,3,LTE,-103,-12,12.0,10,-86,17413,392,D,-90.0,-11.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.46,-8.499478,51.893436,0,B,3,LTE,-102,-12,11.0,10,-86,12895,237,D,-92.0,-10.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.47,-8.499478,51.893436,0,B,3,LTE,-102,-12,11.0,10,-86,12112,221,D,-92.0,-10.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.48,-8.499478,51.893436,0,B,3,LTE,-100,-12,9.0,9,-83,12056,222,D,-93.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.49,-8.499478,51.893436,0,B,3,LTE,-100,-12,9.0,8,-87,12649,234,D,-93.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.50,-8.499478,51.893436,0,B,3,LTE,-102,-12,7.0,8,-,19135,351,D,-95.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.51,-8.499478,51.893436,0,B,3,LTE,-102,-12,7.0,8,-,18464,381,D,-95.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.53,-8.499478,51.893436,0,B,3,LTE,-103,-9,9.0,8,-,17648,316,D,-95.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.54,-8.499478,51.893436,0,B,3,LTE,-103,-9,9.0,10,-82,20120,366,D,-95.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.55,-8.499478,51.893436,0,B,3,LTE,-99,-10,10.0,8,-,16227,333,D,-94.0,-12.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.56,-8.499478,51.893436,0,B,3,LTE,-99,-10,10.0,8,-85,18576,342,D,-94.0,-12.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.57,-8.499478,51.893436,0,B,3,LTE,-102,-9,9.0,8,-83,19818,358,D,-90.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.58,-8.499478,51.893436,0,B,3,LTE,-102,-9,9.0,8,-,20310,367,D,-90.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.31.59,-8.499478,51.893436,0,B,3,LTE,-104,-12,6.0,8,-,16071,334,D,-91.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.00,-8.499478,51.893436,0,B,3,LTE,-104,-12,6.0,8,-,10870,202,D,-91.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.01,-8.499478,51.893436,0,B,3,LTE,-103,-13,7.0,8,-,12224,225,D,-89.0,-14.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.03,-8.499478,51.893436,0,B,3,LTE,-103,-13,7.0,8,-,14304,258,D,-89.0,-14.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.04,-8.499478,51.893436,0,B,3,LTE,-103,-12,8.0,8,-,10356,224,D,-92.0,-12.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.05,-8.499478,51.893436,0,B,3,LTE,-103,-12,8.0,6,-88,11060,204,D,-92.0,-12.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.06,-8.499478,51.893436,0,B,3,LTE,-105,-13,6.0,6,-88,10300,228,D,-92.0,-12.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.07,-8.499478,51.893436,0,B,3,LTE,-105,-13,6.0,6,-88,12369,225,D,-92.0,-12.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.08,-8.499478,51.893436,0,B,3,LTE,-105,-13,7.0,6,-88,11206,204,D,-91.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.09,-8.499478,51.893436,0,B,3,LTE,-105,-13,7.0,8,-86,16518,300,D,-91.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.10,-8.499478,51.893436,0,B,3,LTE,-104,-11,7.0,8,-86,16239,297,D,-93.0,-12.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.12,-8.499478,51.893436,0,B,3,LTE,-104,-11,7.0,5,-88,15735,291,D,-93.0,-12.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.13,-8.499478,51.893436,0,B,3,LTE,-105,-14,3.0,5,-88,18587,341,D,-93.0,-14.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.14,-8.499478,51.893436,0,B,3,LTE,-105,-14,3.0,5,-88,25566,469,D,-93.0,-14.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.15,-8.499478,51.893436,0,B,3,LTE,-105,-13,5.0,5,-88,26539,486,D,-92.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.16,-8.499478,51.893436,0,B,3,LTE,-105,-13,5.0,5,-88,27915,515,D,-92.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.17,-8.499478,51.893436,0,B,3,LTE,-103,-12,7.0,8,-86,32757,605,D,-90.0,-14.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.18,-8.499478,51.893436,0,B,3,LTE,-103,-12,7.0,8,-86,23005,416,D,-90.0,-14.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.19,-8.499478,51.893436,0,B,3,LTE,-104,-13,5.0,8,-86,9059,271,D,-91.0,-12.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.20,-8.499478,51.893436,0,B,3,LTE,-104,-13,5.0,7,-88,15221,478,D,-91.0,-12.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.22,-8.499478,51.893436,0,B,3,LTE,-104,-12,7.0,7,-85,11318,208,D,-93.0,-11.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.23,-8.499478,51.893436,0,B,3,LTE,-104,-12,7.0,7,-85,11463,211,D,-93.0,-11.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.24,-8.499478,51.893436,0,B,3,LTE,-102,-13,8.0,8,-88,18655,341,D,-93.0,-12.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.25,-8.499478,51.893436,0,B,3,LTE,-102,-13,8.0,7,-90,21361,389,D,-93.0,-12.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.26,-8.499478,51.893436,0,B,3,LTE,-105,-13,6.0,8,-88,26472,718,D,-94.0,-10.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.27,-8.499478,51.893436,0,B,3,LTE,-105,-13,6.0,8,-88,27266,493,D,-94.0,-10.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.28,-8.499478,51.893436,0,B,3,LTE,-104,-12,8.0,8,-88,24895,451,D,-94.0,-10.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.29,-8.499478,51.893436,0,B,3,LTE,-104,-12,8.0,7,-84,24067,510,D,-94.0,-10.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.30,-8.499478,51.893436,0,B,3,LTE,-101,-12,8.0,8,-86,22401,511,D,-94.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.32,-8.499478,51.893436,0,B,3,LTE,-101,-12,8.0,8,-86,25063,463,D,-94.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.33,-8.499478,51.893436,0,B,3,LTE,-103,-11,8.0,8,-86,25264,459,D,-94.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.34,-8.499478,51.893436,0,B,3,LTE,-103,-11,8.0,8,-86,12425,225,D,-94.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.35,-8.499478,51.893436,0,B,3,LTE,-102,-12,8.0,8,-86,9707,178,D,-92.0,-12.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.36,-8.499478,51.893436,0,B,3,LTE,-102,-12,8.0,9,-84,9014,166,D,-92.0,-12.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.37,-8.499478,51.893436,0,B,3,LTE,-100,-13,4.0,9,-84,12369,230,D,-89.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.38,-8.499478,51.893436,0,B,3,LTE,-100,-13,4.0,9,-84,14404,267,D,-89.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.39,-8.499478,51.893436,0,B,3,LTE,-102,-12,7.0,9,-84,13499,303,D,-92.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.41,-8.499478,51.893436,0,B,3,LTE,-102,-12,7.0,9,-,14248,339,D,-92.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.42,-8.499478,51.893436,0,B,3,LTE,-100,-12,9.0,10,-82,22591,411,D,-94.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.43,-8.499478,51.893436,0,B,3,LTE,-100,-12,9.0,9,-79,26327,472,D,-94.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.44,-8.499478,51.893436,0,B,3,LTE,-96,-10,9.0,11,-74,28944,523,D,-93.0,-10.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.45,-8.499478,51.893436,0,B,3,LTE,-96,-10,9.0,8,-79,22949,497,D,-93.0,-10.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.46,-8.499478,51.893436,0,B,3,LTE,-97,-9,10.0,8,-79,13264,242,D,-93.0,-14.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.47,-8.499478,51.893436,0,B,3,LTE,-97,-9,10.0,8,-79,15064,273,D,-93.0,-14.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.48,-8.499478,51.893436,0,B,3,LTE,-99,-9,10.0,9,-80,14516,260,D,-92.0,-10.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.49,-8.499478,51.893436,0,B,3,LTE,-99,-9,10.0,9,-80,13118,266,D,-92.0,-10.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.51,-8.499478,51.893436,0,B,3,LTE,-97,-11,9.0,9,-80,14315,260,D,-91.0,-12.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.52,-8.499478,51.893436,0,B,3,LTE,-97,-11,9.0,9,-82,12794,234,D,-91.0,-12.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.53,-8.499478,51.893436,0,B,3,LTE,-99,-11,10.0,9,-82,13241,241,D,-91.0,-11.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.54,-8.499478,51.893436,0,B,3,LTE,-99,-11,10.0,6,-80,12470,226,D,-91.0,-11.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.55,-8.499478,51.893436,0,B,3,LTE,-98,-12,9.0,6,-80,11116,205,D,-92.0,-9.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.56,-8.499478,51.893436,0,B,3,LTE,-98,-12,9.0,9,-82,8119,149,D,-92.0,-9.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.57,-8.499478,51.893436,0,B,3,LTE,-97,-12,8.0,11,-80,11094,204,D,-89.0,-10.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.32.59,-8.499478,51.893436,0,B,3,LTE,-97,-12,8.0,11,-80,17614,320,D,-89.0,-10.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.00,-8.499478,51.893436,0,B,3,LTE,-97,-12,9.0,11,-80,15747,289,D,-90.0,-11.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.01,-8.499478,51.893436,0,B,3,LTE,-97,-12,9.0,8,-86,16093,395,D,-90.0,-11.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.02,-8.499478,51.893436,0,B,3,LTE,-103,-13,7.0,9,-83,35721,650,D,-89.0,-14.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.03,-8.499478,51.893436,0,B,3,LTE,-103,-13,7.0,11,-85,37589,768,D,-89.0,-14.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.04,-8.499478,51.893436,0,B,3,LTE,-102,-13,8.0,11,-85,24884,522,D,-95.0,-11.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.05,-8.499478,51.893436,0,B,3,LTE,-102,-13,8.0,11,-85,24023,484,D,-95.0,-11.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.06,-8.499478,51.893436,0,B,3,LTE,-102,-12,8.0,11,-85,12711,231,D,-92.0,-10.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.07,-8.499478,51.893436,0,B,3,LTE,-102,-12,8.0,10,-83,13566,246,D,-92.0,-10.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.09,-8.499478,51.893436,0,B,3,LTE,-100,-12,9.0,10,-83,11642,212,D,-93.0,-11.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.10,-8.499478,51.893436,0,B,3,LTE,-100,-12,9.0,8,-81,8477,156,D,-93.0,-11.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.11,-8.499478,51.893436,0,B,3,LTE,-98,-13,7.0,7,-84,8488,157,D,-89.0,-10.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.12,-8.499478,51.893436,0,B,3,LTE,-98,-13,7.0,8,-87,10993,201,D,-89.0,-10.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.13,-8.499478,51.893436,0,B,3,LTE,-99,-12,8.0,7,-82,14013,254,D,-87.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.14,-8.499478,51.893436,0,B,3,LTE,-99,-12,8.0,7,-85,11653,208,D,-87.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.15,-8.499478,51.893436,0,B,3,LTE,-102,-12,7.0,11,-83,5536,139,D,-93.0,-9.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.17,-8.499478,51.893436,0,B,3,LTE,-102,-12,7.0,11,-81,8522,204,D,-93.0,-9.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.18,-8.499478,51.893436,0,B,3,LTE,-98,-12,10.0,9,-83,6251,114,D,-94.0,-12.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.19,-8.499478,51.893436,0,B,3,LTE,-98,-12,10.0,9,-83,7929,146,D,-94.0,-12.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.20,-8.499478,51.893436,0,B,3,LTE,-99,-12,11.0,9,-83,10882,197,D,-96.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.21,-8.499478,51.893436,0,B,3,LTE,-99,-12,11.0,8,-86,12649,310,D,-96.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.22,-8.499478,51.893436,0,B,3,LTE,-102,-12,8.0,8,-86,10904,202,D,-95.0,-14.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.23,-8.499478,51.893436,0,B,3,LTE,-102,-12,8.0,8,-86,14035,262,D,-95.0,-14.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.24,-8.499478,51.893436,0,B,3,LTE,-104,-12,7.0,8,-86,9204,175,D,-94.0,-14.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.25,-8.499478,51.893436,0,B,3,LTE,-104,-12,7.0,9,-82,17648,318,D,-94.0,-14.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.27,-8.499478,51.893436,0,B,3,LTE,-99,-9,8.0,9,-82,19605,356,D,-93.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.28,-8.499478,51.893436,0,B,3,LTE,-99,-9,8.0,8,-78,20690,381,D,-93.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.29,-8.499478,51.893436,0,B,3,LTE,-95,-9,10.0,9,-80,24101,432,D,-94.0,-14.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.30,-8.499478,51.893436,0,B,3,LTE,-95,-9,10.0,9,-80,29078,522,D,-94.0,-14.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.31,-8.499478,51.893436,0,B,3,LTE,-97,-12,9.0,9,-80,23072,422,D,-87.0,-14.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.32,-8.499478,51.893436,0,B,3,LTE,-97,-12,9.0,10,-82,32668,693,D,-87.0,-14.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.33,-8.499478,51.893436,0,B,3,LTE,-103,-12,9.0,10,-86,33384,586,D,-90.0,-14.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.34,-8.499478,51.893436,0,B,3,LTE,-103,-12,9.0,9,-84,28049,515,D,-90.0,-14.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.35,-8.499478,51.893436,0,B,3,LTE,-103,-12,7.0,9,-84,12984,236,D,-92.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.37,-8.499478,51.893436,0,B,3,LTE,-103,-12,7.0,9,-81,14047,257,D,-92.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.38,-8.499478,51.893436,0,B,3,LTE,-98,-12,7.0,8,-83,16160,293,D,-93.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.39,-8.499478,51.893436,0,B,3,LTE,-98,-12,7.0,8,-85,24985,603,D,-93.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.40,-8.499478,51.893436,0,B,3,LTE,-102,-12,7.0,8,-83,15579,312,D,-94.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.41,-8.499478,51.893436,0,B,3,LTE,-102,-12,7.0,7,-86,16787,348,D,-94.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.42,-8.499478,51.893436,0,B,3,LTE,-101,-12,5.0,7,-84,19616,360,D,-91.0,-13.0,-8.499074,51.887362,675.97000000000003
2018.02.11_13.33.43,-8.499478,51.893436,0,B,3,LTE,-101,-12,5.0,7,-87,17022,351,D,-91.0,-13.0,-8.499074,51.887362,675.97000000000003
