Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2017.12.03_17.52.58,-8.512278,51.891755,1,A,1,LTE,-95,-11,-3.0,2,-78,9486,187,D,-102.0,-18.0,-8.519837,51.896727,758.09000000000003
2017.12.03_17.53.00,-8.512278,51.891755,1,A,1,LTE,-95,-11,-3.0,5,-82,13540,429,D,-97.0,-11.0,-8.519837,51.896727,758.09000000000003
2017.12.03_17.53.01,-8.512278,51.891755,1,A,1,LTE,-99,-17,-4.0,7,-84,12347,226,D,-95.0,-16.0,-8.519837,51.896727,758.09000000000003
2017.12.03_17.53.02,-8.512278,51.891755,1,A,1,LTE,-99,-17,-4.0,8,-82,11866,220,D,-95.0,-16.0,-8.519837,51.896727,758.09000000000003
2017.12.03_17.53.03,-8.512278,51.891755,1,A,1,LTE,-99,-15,-4.0,6,-80,13308,254,D,-101.0,-17.0,-8.519837,51.896727,758.09000000000003
2017.12.03_17.53.04,-8.512278,51.891755,1,A,1,LTE,-99,-15,-4.0,6,-80,13006,239,D,-101.0,-17.0,-8.519837,51.896727,758.09000000000003
2017.12.03_17.53.05,-8.512278,51.891755,1,A,1,LTE,-95,-15,-1.0,6,-78,15053,381,D,-99.0,-18.0,-8.519837,51.896727,758.09000000000003
2017.12.03_17.53.06,-8.512278,51.891755,1,A,1,LTE,-95,-15,-1.0,6,-78,14293,262,D,-99.0,-18.0,-8.519837,51.896727,758.09000000000003
2017.12.03_17.53.08,-8.512278,51.891755,1,A,1,LTE,-98,-14,-1.0,5,-81,10132,190,D,-100.0,-17.0,-8.519837,51.896727,758.09000000000003
2017.12.03_17.53.09,-8.512278,51.891755,1,A,1,LTE,-98,-14,-1.0,6,-83,8924,164,D,-100.0,-17.0,-8.519837,51.896727,758.09000000000003
2017.12.03_17.53.10,-8.512278,51.891755,1,A,1,LTE,-100,-16,-4.0,6,-80,13823,357,D,-100.0,-17.0,-8.519837,51.896727,758.09000000000003
2017.12.03_17.53.11,-8.512278,51.891755,1,A,1,LTE,-100,-16,-4.0,6,-80,12705,241,D,-100.0,-17.0,-8.519837,51.896727,758.09000000000003
2017.12.03_17.53.12,-8.512278,51.891755,1,A,1,LTE,-97,-15,-2.0,5,-83,8074,193,D,-100.0,-17.0,-8.519837,51.896727,758.09000000000003
2017.12.03_17.53.13,-8.512278,51.891755,1,A,1,LTE,-97,-15,-2.0,5,-83,9249,171,D,-100.0,-17.0,-8.519837,51.896727,758.09000000000003
2017.12.03_17.53.14,-8.512278,51.891755,1,A,1,LTE,-99,-17,-6.0,5,-83,14919,276,D,-98.0,-16.0,-8.519837,51.896727,758.09000000000003
2017.12.03_17.53.15,-8.512278,51.891755,1,A,1,LTE,-99,-17,-6.0,6,-80,14751,271,D,-98.0,-16.0,-8.519837,51.896727,758.09000000000003
2017.12.03_17.53.16,-8.512278,51.891755,1,A,1,LTE,-100,-15,-3.0,7,-80,16082,364,D,-100.0,-17.0,-8.519837,51.896727,758.09000000000003
2017.12.03_17.53.18,-8.512278,51.891755,1,A,1,LTE,-100,-15,-3.0,7,-80,21361,390,D,-100.0,-17.0,-8.519837,51.896727,758.09000000000003
2017.12.03_17.53.19,-8.512278,51.891755,1,A,1,LTE,-96,-12,-1.0,7,-80,11754,217,D,-100.0,-18.0,-8.519837,51.896727,758.09000000000003
2017.12.03_17.53.20,-8.512278,51.891755,1,A,1,LTE,-96,-12,-1.0,2,-77,10759,261,D,-100.0,-18.0,-8.519837,51.896727,758.09000000000003
2017.12.03_17.53.21,-8.512278,51.891755,1,A,0,LTE,-95,-13,-10.0,2,-77,12906,239,D,-100.0,-18.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.22,-8.512278,51.891755,1,A,0,LTE,-95,-13,-10.0,2,-77,4809,89,D,-100.0,-19.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.23,-8.512278,51.891755,1,A,0,LTE,-96,-13,5.0,8,-79,8488,213,D,-99.0,-17.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.24,-8.512278,51.891755,1,A,0,LTE,-96,-13,5.0,11,-81,6419,119,D,-99.0,-17.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.25,-8.512278,51.891755,1,A,0,LTE,-98,-12,5.0,9,-84,3153,57,D,-102.0,-15.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.27,-8.512278,51.891755,1,A,0,LTE,-98,-12,5.0,10,-79,6531,162,D,-102.0,-15.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.28,-8.512278,51.891755,1,A,0,LTE,-96,-13,2.0,6,-82,3780,77,D,-100.0,-15.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.29,-8.512278,51.891755,1,A,0,LTE,-96,-13,2.0,6,-82,4082,116,D,-100.0,-15.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.30,-8.512278,51.891755,1,A,0,LTE,-100,-14,-1.0,8,-84,9316,228,D,-99.0,-12.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.31,-8.512278,51.891755,1,A,0,LTE,-100,-14,-1.0,9,-78,8667,159,D,-99.0,-12.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.32,-8.512278,51.891755,1,A,0,LTE,-96,-11,6.0,5,-81,3824,69,D,-99.0,-14.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.33,-8.512278,51.891755,1,A,0,LTE,-96,-11,6.0,5,-81,4440,84,D,-99.0,-14.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.34,-8.512278,51.891755,1,A,0,LTE,-98,-13,4.0,6,-84,2807,52,D,-99.0,-14.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.36,-8.512278,51.891755,1,A,0,LTE,-98,-13,4.0,6,-84,4820,91,D,-99.0,-14.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.37,-8.512278,51.891755,1,A,0,LTE,-102,-15,0.0,7,-81,7918,146,D,-98.0,-13.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.38,-8.512278,51.891755,1,A,0,LTE,-102,-15,0.0,7,-81,6195,114,D,-98.0,-13.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.39,-8.512278,51.891755,1,A,0,LTE,-99,-12,2.0,9,-84,1825,37,D,-101.0,-16.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.40,-8.512278,51.891755,1,A,0,LTE,-99,-12,2.0,9,-84,11843,215,D,-101.0,-16.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.41,-8.512278,51.891755,1,A,0,LTE,-98,-12,3.0,8,-83,5211,99,D,-99.0,-14.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.42,-8.512278,51.891755,1,A,0,LTE,-98,-12,3.0,8,-83,12436,227,D,-99.0,-14.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.43,-8.512278,51.891755,1,A,0,LTE,-99,-12,2.0,11,-81,8634,159,D,-99.0,-14.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.44,-8.512278,51.891755,1,A,0,LTE,-99,-12,2.0,9,-84,8063,188,D,-99.0,-14.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.46,-8.512278,51.891755,1,A,0,LTE,-101,-13,4.0,10,-82,5793,106,D,-100.0,-14.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.47,-8.512278,51.891755,1,A,0,LTE,-101,-13,4.0,10,-87,0,0,D,-100.0,-14.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.48,-8.512278,51.891755,1,A,0,LTE,-104,-13,-4.0,8,-85,4283,111,D,-99.0,-14.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.49,-8.512278,51.891755,1,A,0,LTE,-104,-13,-4.0,7,-87,2561,76,D,-99.0,-14.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.50,-8.512278,51.891755,1,A,0,LTE,-104,-14,-2.0,7,-87,4753,86,D,-98.0,-14.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.51,-8.512278,51.891755,1,A,0,LTE,-104,-14,-2.0,5,-91,1286,25,D,-98.0,-14.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.52,-8.512278,51.891755,1,A,0,LTE,-110,-16,-5.0,8,-93,2997,77,D,-97.0,-14.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.53,-8.512278,51.891755,1,A,0,LTE,-110,-16,-5.0,8,-87,4372,81,D,-97.0,-14.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.54,-8.512278,51.891755,1,A,0,LTE,-103,-14,0.0,8,-87,4920,91,D,-97.0,-14.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.55,-8.512278,51.891755,1,A,0,LTE,-103,-14,0.0,8,-87,1599,33,D,-97.0,-14.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.57,-8.512278,51.891755,1,A,0,LTE,-107,-16,-2.0,6,-90,2997,83,D,-98.0,-15.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.58,-8.512278,51.891755,1,A,0,LTE,-107,-16,-2.0,2,-86,10568,193,D,-98.0,-15.0,-8.340713,51.908254,11913.389999999999
2017.12.03_17.53.59,-8.512278,51.891755,1,A,1,LTE,-102,-11,-2.0,6,-88,11620,215,D,-98.0,-15.0,-8.342694,51.870042,11888.07
2017.12.03_17.54.00,-8.512278,51.891755,1,A,1,LTE,-102,-11,-2.0,7,-85,8466,183,D,-100.0,-15.0,-8.342694,51.870042,11888.07
2017.12.03_17.54.01,-8.512278,51.891755,1,A,1,LTE,-104,-14,-4.0,6,-87,11374,234,D,-100.0,-14.0,-8.342694,51.870042,11888.07
2017.12.03_17.54.02,-8.512278,51.891755,1,A,1,LTE,-104,-14,-4.0,4,-93,7392,137,D,-100.0,-14.0,-8.342694,51.870042,11888.07
2017.12.03_17.54.03,-8.512278,51.891755,1,A,1,LTE,-104,-14,-4.0,7,-87,9573,199,D,-99.0,-15.0,-8.342694,51.870042,11888.07
2017.12.03_17.54.05,-8.512278,51.891755,1,A,1,LTE,-104,-14,-4.0,5,-90,9193,170,D,-99.0,-15.0,-8.342694,51.870042,11888.07
2017.12.03_17.54.06,-8.512278,51.891755,1,A,1,LTE,-109,-15,-5.0,6,-92,8790,163,D,-99.0,-10.0,-8.342694,51.870042,11888.07
2017.12.03_17.54.07,-8.512278,51.891755,1,A,1,LTE,-109,-15,-5.0,6,-90,11239,208,D,-99.0,-10.0,-8.342694,51.870042,11888.07
2017.12.03_17.54.08,-8.512278,51.891755,1,A,1,LTE,-105,-13,-5.0,7,-88,10322,192,D,-100.0,-14.0,-8.342694,51.870042,11888.07
2017.12.03_17.54.09,-8.512278,51.891755,1,A,1,LTE,-105,-13,-5.0,7,-88,7795,186,D,-100.0,-14.0,-8.342694,51.870042,11888.07
2017.12.03_17.54.10,-8.512278,51.891755,1,A,0,LTE,-106,-12,-4.0,7,-88,6866,127,D,-100.0,-14.0,-8.485732,51.897244,1921.1099999999999
2017.12.03_17.54.11,-8.512278,51.891755,1,A,0,LTE,-106,-12,-4.0,5,-91,7851,146,D,-101.0,-17.0,-8.485732,51.897244,1921.1099999999999
2017.12.03_17.54.12,-8.512278,51.891755,1,A,0,LTE,-108,-15,-4.0,6,-,8958,166,D,-109.0,-17.0,-8.485732,51.897244,1921.1099999999999
2017.12.03_17.54.14,-8.512278,51.891755,1,A,0,LTE,-108,-15,-4.0,6,-,9383,174,D,-109.0,-17.0,-8.485732,51.897244,1921.1099999999999
2017.12.03_17.54.15,-8.512278,51.891755,1,A,0,LTE,-108,-14,-4.0,6,-,9517,176,D,-107.0,-12.0,-8.485732,51.897244,1921.1099999999999
2017.12.03_17.54.16,-8.512278,51.891755,1,A,0,LTE,-108,-14,-4.0,7,-,12649,238,D,-107.0,-12.0,-8.485732,51.897244,1921.1099999999999
2017.12.03_17.54.17,-8.512278,51.891755,1,A,0,LTE,-107,-12,-2.0,6,-,9305,172,D,-111.0,-20.0,-8.485732,51.897244,1921.1099999999999
2017.12.03_17.54.18,-8.512278,51.891755,1,A,0,LTE,-107,-12,-2.0,6,-,13838,256,D,-111.0,-20.0,-8.485732,51.897244,1921.1099999999999
2017.12.03_17.54.19,-8.512278,51.891755,1,A,0,LTE,-112,-18,-4.0,4,-94,10949,206,D,-111.0,-14.0,-8.485732,51.897244,1921.1099999999999
2017.12.03_17.54.20,-8.512278,51.891755,1,A,0,LTE,-112,-18,-4.0,4,-94,10479,191,D,-111.0,-14.0,-8.485732,51.897244,1921.1099999999999
2017.12.03_17.54.21,-8.512278,51.891755,1,A,0,LTE,-110,-15,-5.0,6,-93,9416,166,D,-109.0,-16.0,-8.485732,51.897244,1921.1099999999999
2017.12.03_17.54.23,-8.512278,51.891755,1,A,0,LTE,-110,-15,-5.0,6,-93,9808,299,D,-109.0,-16.0,-8.485732,51.897244,1921.1099999999999
2017.12.03_17.54.24,-8.512278,51.891755,1,A,1,LTE,-109,-17,-1.0,6,-91,11944,234,D,-109.0,-16.0,-8.342694,51.870042,11888.07
2017.12.03_17.54.25,-8.512278,51.891755,1,A,1,LTE,-109,-17,-1.0,6,-91,11161,207,D,-101.0,-13.0,-8.342694,51.870042,11888.07
2017.12.03_17.54.25,-8.512884,51.89093,3,A,1,LTE,-109,-17,-4.0,5,-93,11161,207,D,-101.0,-13.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.26,-8.512884,51.89093,3,A,1,LTE,-108,-16,-5.0,6,-90,11553,213,D,-102.0,-14.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.27,-8.512884,51.89093,3,A,1,LTE,-108,-16,-3.0,6,-92,11184,208,D,-102.0,-14.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.28,-8.512884,51.89093,3,A,1,LTE,-109,-17,-5.0,6,-92,8365,154,D,-101.0,-15.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.29,-8.512884,51.89093,3,A,1,LTE,-109,-17,-5.0,7,-90,9718,180,D,-101.0,-15.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.30,-8.512884,51.89093,3,A,1,LTE,-107,-15,-6.0,6,-92,12839,238,D,-102.0,-15.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.32,-8.512884,51.89093,3,A,1,LTE,-107,-15,-6.0,6,-92,12179,225,D,-102.0,-15.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.33,-8.512884,51.89093,3,A,1,LTE,-108,-15,-4.0,6,-92,10747,204,D,-102.0,-9.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.34,-8.512884,51.89093,3,A,1,LTE,-108,-15,-4.0,6,-92,17681,328,D,-102.0,-9.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.35,-8.512884,51.89093,3,A,1,LTE,-108,-15,-4.0,7,-89,20869,403,D,-99.0,-12.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.36,-8.512884,51.89093,3,A,1,LTE,-108,-15,-4.0,7,-89,12045,292,D,-99.0,-12.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.37,-8.512884,51.89093,3,A,1,LTE,-107,-15,-2.0,6,-91,15031,281,D,-100.0,-15.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.38,-8.512884,51.89093,3,A,1,LTE,-107,-15,-2.0,6,-89,15679,294,D,-100.0,-15.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.39,-8.512884,51.89093,3,A,1,LTE,-106,-14,-4.0,6,-89,17033,316,D,-101.0,-15.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.41,-8.512884,51.89093,3,A,1,LTE,-106,-14,-4.0,8,-85,17223,483,D,-101.0,-15.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.42,-8.512884,51.89093,3,A,1,LTE,-102,-15,-2.0,9,-,26058,478,D,-105.0,-17.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.43,-8.512884,51.89093,3,A,1,LTE,-102,-15,-2.0,9,-89,23687,444,D,-105.0,-17.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.44,-8.512884,51.89093,3,A,1,LTE,-106,-14,0.0,6,-91,12157,227,D,-107.0,-15.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.45,-8.512884,51.89093,3,A,1,LTE,-106,-14,0.0,6,-91,16227,300,D,-107.0,-15.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.46,-8.512884,51.89093,3,A,1,LTE,-107,-14,-2.0,6,-91,15747,291,D,-102.0,-16.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.47,-8.512884,51.89093,3,A,1,LTE,-107,-14,-2.0,6,-91,16004,296,D,-102.0,-16.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.48,-8.512884,51.89093,3,A,1,LTE,-107,-14,-3.0,6,-91,16854,463,D,-103.0,-16.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.49,-8.512884,51.89093,3,A,1,LTE,-107,-14,-3.0,4,-94,8578,159,D,-103.0,-16.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.51,-8.512884,51.89093,3,A,1,LTE,-111,-17,-4.0,6,-,9372,174,D,-104.0,-16.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.52,-8.512884,51.89093,3,A,1,LTE,-111,-17,-4.0,6,-,12089,225,D,-104.0,-16.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.53,-8.512884,51.89093,3,A,1,LTE,-106,-15,-5.0,6,-,19247,360,D,-107.0,-17.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.54,-8.512884,51.89093,3,A,1,LTE,-106,-15,-5.0,6,-,17659,328,D,-107.0,-17.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.55,-8.512884,51.89093,3,A,1,LTE,-107,-16,-4.0,5,-92,17022,316,D,-106.0,-19.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.56,-8.512884,51.89093,3,A,1,LTE,-107,-16,-4.0,5,-92,16362,302,D,-106.0,-19.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.57,-8.512884,51.89093,3,A,1,LTE,-108,-16,-5.0,7,-89,16418,303,D,-104.0,-20.0,-8.342694,51.870042,11910.68
2017.12.03_17.54.59,-8.512884,51.89093,3,A,1,LTE,-108,-16,-5.0,7,-89,9584,176,D,-104.0,-20.0,-8.342694,51.870042,11910.68
2017.12.03_17.55.00,-8.512884,51.89093,3,A,1,LTE,-107,-18,-6.0,7,-89,11508,213,D,-105.0,-16.0,-8.342694,51.870042,11910.68
2017.12.03_17.55.01,-8.512884,51.89093,3,A,1,LTE,-107,-18,-6.0,6,-,4920,89,D,-105.0,-16.0,-8.342694,51.870042,11910.68
2017.12.03_17.55.02,-8.512884,51.89093,3,A,0,LTE,-102,-14,1.0,2,-84,503,25,D,-105.0,-16.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.03,-8.512884,51.89093,3,A,0,LTE,-102,-14,1.0,2,-84,18129,407,D,-,-,-8.340713,51.908254,11969.01
2017.12.03_17.55.04,-8.512884,51.89093,3,A,0,LTE,-99,-12,5.0,8,-82,21573,519,D,-102.0,-17.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.05,-8.512884,51.89093,3,A,0,LTE,-99,-12,5.0,8,-86,17111,416,D,-102.0,-17.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.06,-8.512884,51.89093,3,A,0,LTE,-100,-12,8.0,8,-83,25600,466,D,-107.0,-18.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.08,-8.512884,51.89093,3,A,0,LTE,-100,-12,8.0,9,-81,24929,449,D,-107.0,-18.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.09,-8.512884,51.89093,3,A,0,LTE,-96,-12,10.0,9,-79,22927,511,D,-100.0,-15.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.10,-8.512884,51.89093,3,A,0,LTE,-96,-12,10.0,9,-81,20970,370,D,-100.0,-15.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.11,-8.512884,51.89093,3,A,0,LTE,-99,-11,11.0,9,-81,16932,384,D,-103.0,-18.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.12,-8.512884,51.89093,3,A,0,LTE,-99,-11,11.0,9,-81,16138,289,D,-103.0,-18.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.13,-8.512884,51.89093,3,A,0,LTE,-99,-12,12.0,9,-81,19672,357,D,-105.0,-20.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.14,-8.512884,51.89093,3,A,0,LTE,-99,-12,12.0,9,-81,14718,317,D,-105.0,-20.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.15,-8.512884,51.89093,3,A,0,LTE,-99,-12,11.0,9,-81,15143,247,D,-100.0,-18.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.16,-8.512884,51.89093,3,A,0,LTE,-99,-12,11.0,9,-81,18177,338,D,-100.0,-18.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.18,-8.512884,51.89093,3,A,0,LTE,-99,-11,12.0,9,-81,17480,323,D,-98.0,-16.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.19,-8.512884,51.89093,3,A,0,LTE,-99,-11,12.0,9,-81,21473,396,D,-98.0,-16.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.20,-8.512884,51.89093,3,A,0,LTE,-98,-13,12.0,9,-81,22200,409,D,-104.0,-18.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.21,-8.512884,51.89093,3,A,0,LTE,-98,-13,12.0,8,-83,19695,359,D,-104.0,-18.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.22,-8.512884,51.89093,3,A,0,LTE,-100,-12,12.0,8,-83,22837,455,D,-97.0,-14.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.23,-8.512884,51.89093,3,A,0,LTE,-100,-12,12.0,9,-85,21752,440,D,-97.0,-14.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.24,-8.512884,51.89093,3,A,0,LTE,-99,-13,11.0,9,-82,15109,315,D,-99.0,-17.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.25,-8.512884,51.89093,3,A,0,LTE,-99,-13,11.0,9,-82,14897,274,D,-99.0,-17.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.26,-8.512884,51.89093,3,A,0,LTE,-98,-12,11.0,9,-82,15959,323,D,-101.0,-17.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.28,-8.512884,51.89093,3,A,0,LTE,-98,-12,11.0,9,-80,15299,304,D,-101.0,-17.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.29,-8.512884,51.89093,3,A,0,LTE,-98,-13,11.0,9,-80,12000,220,D,-103.0,-18.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.30,-8.512884,51.89093,3,A,0,LTE,-98,-13,11.0,9,-80,12727,234,D,-103.0,-18.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.31,-8.512884,51.89093,3,A,0,LTE,-96,-12,13.0,12,-77,11642,239,D,-103.0,-16.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.32,-8.512884,51.89093,3,A,0,LTE,-96,-12,13.0,9,-81,11787,215,D,-103.0,-16.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.33,-8.512884,51.89093,3,A,0,LTE,-99,-11,12.0,9,-81,14091,258,D,-100.0,-19.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.34,-8.512884,51.89093,3,A,0,LTE,-99,-11,12.0,9,-81,13912,254,D,-100.0,-19.0,-8.340713,51.908254,11969.01
2017.12.03_17.55.35,-8.512884,51.89093,3,A,0,LTE,-94,-11,13.0,10,-77,13980,254,D,-,-,-8.340713,51.908254,11969.01
